Enzyme_id	Sample_s9c	Sample_s9B	Sample_s8c	Sample_s8B	Sample_s7c	Sample_s7B	Sample_s76c	Sample_s76B	Sample_s75c	Sample_s75B	Sample_s74c	Sample_s74B	Sample_s73c	Sample_s73B	Sample_s72c	Sample_s72B	Sample_s71C	Sample_s71B	Sample_s6c	Sample_s6B	Sample_s66c	Sample_s66B	Sample_s65c	Sample_s65B	Sample_s64c	Sample_s64B	Sample_s62c	Sample_s62B	Sample_s61c	Sample_s61B	Sample_s60c	Sample_s60B	Sample_s58c	Sample_s58B	Sample_s57c	Sample_s57B	Sample_s56c	Sample_s56B	Sample_s55c	Sample_s55B	Sample_s54c	Sample_s54B	Sample_s53c	Sample_s53B	Sample_s52c	Sample_s52B	Sample_s51c	Sample_s51B	Sample_s50c	Sample_s50B	Sample_s4c	Sample_s4B	Sample_s49c	Sample_s49B	Sample_s48c	Sample_s48B	Sample_s46c	Sample_s46B	Sample_s45c	Sample_s45B	Sample_s42c	Sample_s42B	Sample_s39c	Sample_s39B	Sample_s38c	Sample_s38B	Sample_s37c	Sample_s37B	Sample_s36c	Sample_s36B	Sample_s35c	Sample_s35B	Sample_s34c	Sample_s34B	Sample_s33c	Sample_s33B	Sample_s32c	Sample_s32B	Sample_s31c	Sample_s31B	Sample_s30c	Sample_s30B	Sample_s2c	Sample_s2B	Sample_s29c	Sample_s29B	Sample_s28c	Sample_s28B	Sample_s24c	Sample_s24B	Sample_s22c	Sample_s22B	Sample_s21c	Sample_s21B	Sample_s19c	Sample_s19B	Sample_s18c	Sample_s18B	Sample_s16c	Sample_s16B	Sample_s15c	Sample_s15B	Sample_s14c	Sample_s14B	Sample_s13c	Sample_s13B	Sample_s11c	Sample_s11B	Sample_s10c	Sample_s10B
GH43_28	0.000313561	0.000805159	0.000846879	0.001013089	0.001086895	0.000458183	0.00067897	0.000823612	0.000803437	0.000540537	0.000998819	0.000870728	0.001398141	0.000663012	0.00100301	0.001180642	0.000901007	0.000889977	0.001179027	0.000684871	0.000685634	0.001121205	0.000563544	0.000703035	0.002263412	0.001762165	0.000830127	0.001107241	0.000472689	0.001183378	0.001355941	0.001665901	0.00071058	0.001588428	0.000916092	0.000619828	0.00088084	0.00070605	0.001142124	0.001378872	0.001160665	0.000983791	0.000969842	0.000903389	0.001268093	0.001089694	0.000772376	0.000551047	0.001089959	0.001227945	0.001257484	0.000994061	0.000959955	0.001307055	0.001238467	0.000534564	0.002366118	0.000590203	0.001928199	0.001036713	0.001947001	0.001418411	0.001913614	0.000599887	0.002038387	0.000232445	0.001785343	0.001093173	0.002739401	0.001743211	0.00065679	0.001493552	0.002977969	0.001446592	0.001738878	0.001073365	0.001642529	0.000869246	0.002148162	0.00072911	0.002228459	0.000717815	0.000944534	0.000928438	0.001848362	0.000598456	0.002347287	0.000213026	0.001086715	0.000766525	0.001008244	0.000606446	0.001287509	0.001534669	0.001012226	0.00078816	0.000984026	0.00045879	0.001188057	0.000556612	0.001203314	0.000602089	0.000968658	0.000740646	0.001021259	0.000674037	0.000616109	0.00102987	0.000468535	0.000638202
GH43_29	0.002820085	0.003373656	0.001491932	0.003726795	0.004214742	0.0067801	0.005671023	0.005596019	0.0039604	0.003675001	0.003051254	0.003834658	0.003951615	0.002440451	0.001570695	0.00310396	0.002784559	0.004665742	0.002760713	0.003217813	0.004706128	0.006207335	0.003586043	0.008072911	0.002157889	0.002940828	0.002903348	0.003932769	0.001617051	0.00373946	0.002922633	0.004045768	0.00316771	0.005506714	0.004001527	0.00404169	0.004019092	0.004450484	0.00285355	0.003155935	0.001482184	0.004588432	0.003340207	0.003705554	0.002893275	0.00459271	0.002154717	0.004483708	0.001623204	0.003999194	0.003030015	0.005149966	0.002148889	0.004909693	0.000797038	0.005963727	0.00184753	0.004352375	0.001325315	0.006039782	0.00111472	0.005010705	0.001467566	0.004145903	0.001989935	0.005395394	0.001424482	0.004521176	0.002015817	0.00411736	0.000560959	0.004114204	0.001783822	0.002960324	0.001304932	0.004450484	0.001435973	0.00513161	0.002593036	0.004451419	0.002537552	0.005227135	0.003556355	0.004974639	0.001199161	0.0041792	0.001850853	0.00166963	0.002609995	0.004389114	0.004063134	0.004053728	0.003029591	0.003049678	0.004047541	0.004215639	0.0042203	0.004967765	0.00345793	0.004371919	0.002865162	0.003781964	0.002653801	0.005215258	0.002669239	0.005566179	0.00422864	0.00662503	0.002593567	0.004557856
GH43_3	0.000543574	9.88E-05	0.000407345	0.000219397	0.000239216	0.000296522	0.000408139	0.000300056	0.000390128	0.00028929	0.000597815	0.000229296	0.000248942	0.00039057	0.001075801	0.000348857	0.000521462	0.000236846	0.000606648	0.000189917	0.000340696	0.000329731	0.000447496	0.000184024	0.000154767	0.000273378	0.000285122	0.000318012	0.000287478	0.000279365	0.000406681	0.00017514	0.000660616	0.000462646	0.000286842	0.000754978	0.000260426	0.000222298	0.000247175	0.000154728	0.000794793	0.000187526	0.000606154	0.000205791	0.000396095	0.000295089	0.000354154	0.000148832	0.000168653	0.000215139	0.00037093	0.000350561	0.000225226	0.000264681	0.001994076	0.000423995	0.002170142	0.000216481	0.002025008	0.000303695	0.00188512	0.000226922	0.001801372	0.000296381	0.002552196	0.000413755	0.002240073	0.000236158	0.002118177	0.00023342	0.002438135	0.000295728	0.002173101	0.000193061	0.002239223	0.00040023	0.001562301	0.000331284	0.001923474	0.000132936	0.002099237	0.000281883	0.000214995	0.000239916	0.001662616	0.000376924	0.002408789	0.000530039	0.000448631	0.000300123	0.000289813	0.000389764	0.000291071	0.000212919	0.000271748	0.000138023	0.000415964	0.000591823	0.000321065	0.000200613	0.001486233	0.000279375	0.000190591	0.000185509	0.000287805	0.000149115	0.000187991	0.000254493	0.000512319	0.000369769
GH43_31	0.000518026	0.000105523	0.000328109	0.000204863	0.000275822	0.000307947	0.000381494	0.000285412	0.000230464	0.000196885	0.000294253	0.000137415	0.000226511	0.000237191	0.000147504	0.000247231	0.000263653	0.000146092	0.000261953	0.000159624	0.000278068	0.000324615	0.000281243	0.000197836	0.000121266	0.000209892	0.000244973	0.000200308	0.000234678	0.000268609	0.000322706	0.000124487	0.000302804	0.000276682	0.000232712	0.000228479	0.000236814	0.000298588	0.000208976	0.000123755	0.000196863	0.000120403	0.000366748	0.00019737	0.000253525	0.000213794	0.000268431	0.000136533	0.000117268	0.000204369	0.000248575	0.000287887	0.000153314	0.000333207	0.000999585	0.000343011	0.001395118	0.00015908	0.000994186	0.000310626	0.001177245	0.000185078	0.000966824	0.000219638	0.00158939	0.000356626	0.000841832	0.00017547	0.001458065	0.000222503	0.002207165	0.000196275	0.001221998	0.000180104	0.001080835	0.000365276	0.000901154	0.000243211	0.001044435	0.000134267	0.001127384	0.000289474	0.000213525	0.000211016	0.001056288	0.000433721	0.001087901	0.000260609	0.000186844	0.000304276	0.000246556	0.000391039	0.000275942	0.000250564	0.000233811	0.000200996	0.000368276	0.000346031	0.000231298	0.00015606	0.000330612	0.000128671	0.000164381	0.000105946	0.000208256	0.000143358	0.000173214	0.000226373	0.000214373	0.000365958
GH43_32	4.38E-05	1.92E-05	2.57E-05	0.000274561	0.000260448	0.000160598	0.000395068	0.000210208	0.000624603	0.00072935	0.00031416	0.000160927	0.000429979	0.000288887	0.000377316	0.000137384	0.000612259	0.000324459	0.000323891	0.000124668	0.000481592	0.000319077	0.000557561	0.00051949	0.000162036	0.000216047	0.000459633	0.00018236	0.000517163	0.000342864	0.00020589	0.000171567	0.000605063	0.000474067	0.000137864	0.000203326	0.000277981	0.000563818	0.000182467	0.000300516	0.000711092	0.000344906	0.000341954	0.000353155	0.000287841	0.000614651	0.000361159	0.000264546	5.62E-05	3.23E-06	0.000296286	0.000163695	0.000577548	0.000345066	0.000321255	0.000118155	0.000442967	0.000437904	0.000492586	0.000188287	0.000191495	0.000247329	0.000513646	0.000676395	0.000635947	0.000344301	0.000277286	0.000185455	0.00057734	0.000406788	0.004332456	0.000178251	0.000182833	0.000272766	0.000278461	0.000539551	0.000692877	0.000252101	0.000154879	0.000311166	0.000497349	0.000200205	0.000609788	0.000297609	0.000417951	0.000711044	0.000735964	0.000433076	0.000141797	0.0001877	0.000571784	0.000513143	0.000820818	0.000293607	0.000492238	0.00070227	0.000828562	0.000440974	0.000100206	1.91E-05	0.00028629	0.000127435	0.000185007	0.000225388	0.000364369	2.09E-05	0.000662202	0.000697484	0.000314034	0.000270854
GH43_33	0.000110875	2.91E-05	0.000218588	7.50E-05	6.88E-05	8.00E-05	0.000184006	0.000153109	0.000367133	0.000208101	0.000545591	0.000192289	0.000207263	0.00025907	0.001129054	0.000237724	0.000559461	0.000190988	0.000620158	8.02E-05	0.000311532	0.000182889	0.000339116	8.31E-05	0.00015561	0.000130543	0.000295525	0.000168253	0.000161502	0.000118854	0.000216057	0.000166517	0.000606378	0.000239276	0.00026878	0.000663259	0.000226023	7.22E-05	0.000166805	0.000152961	0.00084007	0.000223478	0.00041024	0.000190341	0.000295675	0.00020674	0.000141741	0.000113471	0.000106547	4.94E-05	0.000319345	0.000201981	0.000170531	0.000133364	0.001414329	0.000192084	0.001165788	0.000219244	0.00194817	9.89E-05	0.000764875	0.000162005	0.000590999	0.00017678	0.001112144	0.000135776	0.001057222	0.000195163	0.001541827	0.000264919	0.008240671	0.000146446	0.001061842	6.67E-05	0.001351637	0.000168318	0.000647918	0.000106372	0.000838011	0.00010741	0.000821869	8.44E-05	0.000165664	0.000205549	0.001598891	0.000199518	0.00170913	0.000349303	0.000414828	0.000205884	0.000188147	0.000264101	0.000112525	0.000135155	0.000219326	0.000449848	0.000229891	0.000369486	0.000184503	7.76E-05	0.001225034	0.000207862	0.000140818	7.42E-05	0.000175953	5.71E-05	0.000381685	7.09E-05	0.000446609	0.000155633
GH43_34	0.002398699	0.001751792	0.001739891	0.002312018	0.00285143	0.003847133	0.00356196	0.0033476	0.002804845	0.002711872	0.002387076	0.002209387	0.002565073	0.001923546	0.00130762	0.002534657	0.002242221	0.003662468	0.002475732	0.001846678	0.003428017	0.004381543	0.002369469	0.004085999	0.002151565	0.00303272	0.002332691	0.002926996	0.001496509	0.002878962	0.002637394	0.00220586	0.002076712	0.003836419	0.002309242	0.002490469	0.002690825	0.003016318	0.002502474	0.002842444	0.002014126	0.003471985	0.002512425	0.002893681	0.00193861	0.002660739	0.001606756	0.002520557	0.001777976	0.00265351	0.002640103	0.003211502	0.001651278	0.004074864	0.004055331	0.003514465	0.006191997	0.002646817	0.004628199	0.004095324	0.004666468	0.003432177	0.004776694	0.002274488	0.006308685	0.003377135	0.004278783	0.003045349	0.00633951	0.003601695	0.005426051	0.003127362	0.005538423	0.002500689	0.005263949	0.003829494	0.004690816	0.003224689	0.00529728	0.002316597	0.00653897	0.003471917	0.003166532	0.003463049	0.004642713	0.002823439	0.005560667	0.001691213	0.002363641	0.003288597	0.002833501	0.002601799	0.002940301	0.003430903	0.002942647	0.002785263	0.002869633	0.003221542	0.00251757	0.002257141	0.002431935	0.00204083	0.001923042	0.002393794	0.002116179	0.002589429	0.002239802	0.00362611	0.00185304	0.00329703
GH43_35	0.008583473	0.009775681	0.003802293	0.004148356	0.003167561	0.004486446	0.004417877	0.004841531	0.003549562	0.007211731	0.005035733	0.005965209	0.007849685	0.009491063	0.005693272	0.010489112	0.004739665	0.004925613	0.004959258	0.006984935	0.003520933	0.003633953	0.003530901	0.005617293	0.005362653	0.00509999	0.002773504	0.007172595	0.005131675	0.007202823	0.004988171	0.009800557	0.011225881	0.006102534	0.005426094	0.005218078	0.004588967	0.004046204	0.003803306	0.004424134	0.004057651	0.005260753	0.002714202	0.005512067	0.00962705	0.009199176	0.006704677	0.008858877	0.005945262	0.005390507	0.004195773	0.004802912	0.004005505	0.005508969	0.00199443	0.003008814	0.001912139	0.004488831	0.001877076	0.004076639	0.001459755	0.004352959	0.002338902	0.004660212	0.001810122	0.004316363	0.001655363	0.006055414	0.002677576	0.003081025	0.001331011	0.008872281	0.002081725	0.005447357	0.001925634	0.003135611	0.001481962	0.009657318	0.002173127	0.004588048	0.002771209	0.003917878	0.003598043	0.004219856	0.002092542	0.004304306	0.002527406	0.002355628	0.005234657	0.00378467	0.004131399	0.007340923	0.002260221	0.001893338	0.003740287	0.004957025	0.003260025	0.003479788	0.008254815	0.009971846	0.002794083	0.011039693	0.006934059	0.006466664	0.00562943	0.00996702	0.003897091	0.004442324	0.00470531	0.005112337
GH43_37	0.00018085	0.000624208	0.00037252	0.00080465	0.000740951	0.000755228	0.000571309	0.000813007	0.000612189	0.00088748	0.000810922	0.000679366	0.000794504	0.000534955	0.000441928	0.000960298	0.000602331	0.00164431	0.000755145	0.000427573	0.000639329	0.001254461	0.000354319	0.000668387	0.001545781	0.001611542	0.000436499	0.001014273	0.000271157	0.001043519	0.000817399	0.000824369	0.000330166	0.001428051	0.000640382	0.000580133	0.000523306	0.001143954	0.000751474	0.001306731	0.000849647	0.001647129	0.000362824	0.000850926	0.000661107	0.000713203	0.000208347	0.00067949	0.000685291	0.000962624	0.000644857	0.000755258	0.000389214	0.001321523	0	0.000771378	0	0.000656649	0	0.001170428	0	0.001316105	8.60E-05	0.000423016	0.000149641	0.000757294	7.64E-05	0.001213305	5.77E-05	0.001460328	0	0.001387592	0	0.001012581	9.17E-05	0.001484515	2.01E-05	0.000868468	6.88E-05	0.000500989	7.64E-05	0.000762896	0.000796601	0.000893702	0	0.0006733	7.36E-05	0.000264794	0.000775439	0.000994476	0.000750468	0.000359419	0.000875489	0.001600641	0.000809241	0.000839523	0.0004019	0.000622422	0.000817195	0.000534146	0.000246345	0.000328824	0.000618538	0.00051757	0.000688003	0.000459556	0.00012595	0.000584759	0.000480372	0.001083105
GH43_4	0.002196575	0.002079748	0.002379895	0.003687214	0.003208599	0.003806514	0.003370947	0.003248283	0.002624391	0.002361117	0.002507706	0.002633964	0.002541528	0.002428937	0.002153642	0.002694248	0.003098222	0.003248027	0.001421164	0.002148722	0.002220797	0.002957823	0.002170185	0.003150743	0.00128375	0.001680809	0.001589388	0.002692623	0.001555584	0.002142894	0.001511924	0.002504618	0.001546312	0.002750362	0.003142339	0.001805885	0.001933498	0.002882575	0.002106124	0.002357262	0.001242812	0.002785872	0.002894609	0.003338025	0.002655392	0.002878982	0.001961995	0.002451292	0.001642262	0.002864014	0.001992268	0.002710936	0.001160017	0.002759331	0.001409836	0.002777899	0.003429671	0.002507945	0.00256724	0.002876195	0.001278416	0.003718555	0.001500283	0.002876947	0.002149337	0.00274579	0.001374309	0.0029712	0.002101834	0.002869456	0.008651918	0.002340808	0.001245902	0.002367474	0.001436323	0.003279554	0.002399544	0.002173363	0.002589908	0.003036798	0.002006667	0.002494516	0.002218694	0.00258668	0.001788225	0.002468654	0.001664012	0.001142566	0.002029564	0.003703111	0.002167777	0.003579239	0.001547709	0.002707079	0.001735154	0.002805766	0.002049907	0.002644699	0.002636932	0.002212957	0.002024226	0.001907566	0.002298232	0.002401491	0.00211744	0.003424476	0.002747618	0.002279385	0.001704852	0.002734796
GH43_5	0.000552927	0.000742529	0.000275475	0.000911448	0.001070125	0.001849338	0.001747355	0.001720637	0.001210327	0.001088316	0.000752589	0.000977346	0.00102731	0.00061449	0.000421678	0.000756376	0.000700877	0.001278331	0.000736885	0.000758458	0.001361436	0.001843792	0.001090842	0.002291535	0.000146829	0.000738736	0.00091799	0.00112619	0.00046153	0.000984027	0.00074159	0.00105018	0.000751337	0.001601248	0.001119479	0.000990649	0.001280996	0.001027909	0.000697745	0.000860275	0.000353307	0.00136433	0.000962538	0.000807478	0.000639648	0.001395513	0.000460194	0.001345525	0.000399835	0.000982495	0.00065413	0.001497973	0.000614743	0.001267257	0	0.001443586	0	0.001327172	0	0.001767656	0	0.001382123	2.58E-05	0.001122722	0	0.001506839	0	0.001111165	5.77E-05	0.001253431	0	0.001160076	0	0.000906338	0	0.001301673	2.01E-05	0.001511861	0.000319056	0.001330902	7.64E-05	0.001325761	0.001020753	0.001538952	0	0.001130542	7.36E-05	0.000357895	0.00078287	0.001315283	0.001155411	0.001014133	0.000876547	0.000785475	0.001063977	0.001104396	0.001286336	0.001430977	0.000763901	0.001221068	0.000735242	0.000831623	0.000556668	0.001259168	0.000630007	0.001661307	0.000957312	0.001439173	0.000638789	0.001102406
GH43_7	0.000862172	0.000718332	0.00029008	0.000969996	0.0011189	0.001994671	0.001784619	0.001761256	0.00121804	0.001113792	0.000733502	0.001008268	0.001047054	0.000658979	0.000421678	0.000802896	0.000710041	0.001313898	0.000751588	0.000761761	0.001377367	0.00193324	0.001147569	0.002326622	0.000155304	0.000793975	0.000930313	0.001136183	0.000481563	0.001111584	0.000780957	0.00105897	0.000776997	0.001674198	0.000999744	0.001000553	0.001297851	0.001138964	0.000714399	0.000864932	0.000343339	0.001309537	0.001026578	0.000830475	0.000560064	0.001429303	0.000447091	0.001334401	0.000390114	0.000945883	0.000665457	0.001594815	0.00063228	0.001349983	0.000259542	0.001540237	0.000532052	0.001356146	0.000434988	0.001853282	0.000311614	0.001395457	0.000427061	0.001148492	0.000548563	0.001662853	0.00039126	0.001108567	0.000663884	0.001292131	0.000184534	0.001175328	0.000590223	0.000932854	0.000388895	0.001311303	0.000448343	0.001598545	0.000781137	0.001354418	0.000680039	0.001416268	0.001026971	0.001568656	0.000364861	0.001292914	0.000585952	0.000411219	0.000790446	0.001401464	0.001173299	0.001127825	0.000912938	0.000865335	0.001106643	0.001118639	0.00136569	0.001554267	0.000794989	0.001261602	0.000715311	0.000846374	0.000568667	0.001276056	0.000617597	0.001660277	0.00098217	0.001469811	0.00066861	0.001213905
GH43_8	0.000158363	5.90E-05	0.000138156	6.04E-05	8.86E-05	5.15E-05	0.000177294	0.000121741	7.00E-05	6.66E-05	0.000129317	5.63E-05	0.000105973	7.74E-05	3.86E-05	6.66E-05	9.44E-05	7.36E-05	9.31E-05	4.19E-05	0.000101435	7.07E-05	0.00019822	7.83E-05	3.26E-05	5.35E-05	6.59E-05	4.77E-05	0.00013913	0.000148482	7.86E-05	2.59E-05	0.000156352	8.07E-05	4.62E-05	4.46E-05	9.72E-05	3.28E-05	0.000112365	6.22E-05	6.01E-05	5.31E-05	8.18E-05	4.95E-05	5.02E-05	2.63E-05	0.000175342	5.13E-05	7.15E-05	3.50E-05	5.93E-05	6.36E-05	6.81E-05	6.69E-05	0.00066904	0.000116891	0.000502211	6.52E-05	0.000522364	9.95E-05	0.000520894	5.70E-05	0.000498277	9.60E-05	0.000662253	0.000136274	0.000310547	7.60E-05	0.000823923	3.37E-05	0.001886397	3.51E-05	0.000633408	6.10E-05	0.000601439	0.000134973	0.000412215	4.78E-05	0.000481436	3.46E-05	0.000367105	5.09E-05	0.000185354	6.65E-05	0.000663602	4.15E-05	0.00053817	0.000199042	0.000123996	8.48E-05	9.34E-05	7.82E-05	9.72E-05	6.31E-05	6.07E-05	4.81E-05	9.61E-05	8.31E-05	9.36E-05	4.44E-05	0.000416796	0.00015409	0.000118827	3.14E-05	0.000135473	8.20E-05	0.000111511	0.000121739	8.08E-05	0.000102433
GH43_9	0.000662206	0.000717205	0.000555135	0.000921111	0.000922315	0.000916945	0.00083774	0.000981979	0.000680887	0.000959609	0.000936277	0.000799526	0.000886549	0.00066152	0.00051912	0.00111646	0.000716507	0.001734312	0.000835167	0.000500971	0.000677816	0.00138791	0.000634246	0.000768441	0.001559298	0.001713958	0.000511563	0.00101039	0.000416548	0.001276968	0.000885413	0.00072943	0.000498259	0.001602822	0.000685464	0.00058882	0.000611798	0.00098395	0.000824463	0.001311524	0.000908048	0.001746224	0.00046988	0.000696457	0.000691281	0.000789036	0.000418687	0.000726803	0.000706165	0.001017334	0.000692206	0.000882729	0.000429037	0.001409695	0.000569402	0.000933776	0.001021454	0.000719178	0.000701435	0.001375211	0.000805786	0.001396409	0.000732677	0.000570161	0.000934061	0.001060083	0.000716706	0.001276659	0.000975241	0.001515865	0.000184534	0.001451575	0.001019818	0.001124142	0.000758014	0.001761331	0.000692925	0.000965287	0.00087969	0.000552856	0.000861376	0.00083703	0.000926453	0.00097231	0.000602697	0.00101565	0.000916126	0.000501981	0.000953335	0.001182636	0.000855811	0.000491726	0.000974076	0.00170918	0.000903877	0.00092712	0.000579263	0.000881494	0.000900677	0.000611784	0.000681846	0.000426613	0.000700379	0.00052014	0.000874123	0.000570075	0.000216726	0.000667102	0.000556513	0.001257773
GH44	0.000282648	0.001195628	9.04E-05	0.000516134	2.89E-05	0.000671573	0.000399904	0.000733337	0.000907937	0.000521703	0.000674751	0.000424325	0.00125545	0.000116585	0.000779057	0.000399263	0.000366058	0.000846877	0.000477575	0.000800392	0.000199588	1.99E-05	0.00011612	0.00043974	0.001034164	0.001074805	0.000233518	0.000241868	0.000189076	0.000626192	0.000433844	0.000108956	0.001118549	5.85E-05	0.001278862	0.000421415	0.000873536	0.000487567	0.001006846	0.000797422	0.000502913	0.000347321	0.000255783	0.001062394	0.000694919	0.000275738	0.000262013	0.00066207	0.00149688	0.000820862	0.001093696	0.000191543	0.000109343	0	0	3.75E-05	0	0.001302267	0	1.96E-05	0	0.000338253	0	0.000365709	0	0.000150562	0	0.000317999	0	2.74E-05	0	0.000438947	0	0.000709414	0	0.000138895	0	0.000128642	0	0.000272913	0.000611512	0.00061819	0.000715764	0.000214864	0	9.71E-05	0	0.000339172	0.000190625	0.000399484	0.000316764	0.001898898	3.18E-05	3.59E-05	0.000451659	0.001101077	0.000375128	0.00022062	0.001508812	0.000843872	0.000148164	0.001006655	0.000787336	0.000687662	0.000270225	0.000236999	0.00041911	0.000358978	0.00046199	0.000427293
GH48	0.000143051	0.000117622	8.02E-05	0.000179678	0	0.000169904	0.000329899	0.000680372	0.000328908	0.000231593	0.000125904	0.00018788	9.64E-05	0	9.58E-05	2.72E-05	5.67E-05	0.000218689	0.000102367	0.000222302	0.000172544	0	9.74E-05	0.000205128	1.92E-05	4.58E-05	0.000175938	2.44E-05	0.000122471	7.69E-05	0.00010302	3.21E-05	0.000153486	5.43E-05	0.000158009	0.000116939	5.13E-05	9.17E-05	7.79E-05	7.85E-05	6.28E-05	0.000159543	0.000255783	0.000239628	0.000230092	0	4.68E-05	0.000111399	0.000143702	0.000229261	0.000221511	0.00010546	4.38E-05	0	0	0.000135713	0	4.04E-05	0	0	0	6.58E-06	0	0.00012104	0	0.000105943	0	0.000154759	0	0	0	0.000145905	0	1.10E-05	0	0	0	5.20E-05	0	9.85E-05	0.000611512	0.000182966	2.80E-05	9.85E-05	0	1.68E-05	0	0.000163201	5.39E-05	0.000399484	6.68E-05	0.000170726	0	0	8.53E-05	8.39E-05	5.57E-05	0.00022062	0.000282905	0.000146764	0.000148164	0.000165163	0.000146459	7.69E-05	0.000113989	0.000204449	0.000111527	9.80E-05	0.000240859	0.000152451
GH50	8.61E-05	0.000478964	0.000474001	0.000589525	0.000487379	0.000186919	0.000280443	0.000560358	0.000483608	0.000362918	0.000652856	0.000611185	0.000664014	0.000365508	0.000392674	0.00071025	0.000602501	0.000721566	0.000724875	0.0002137	0.000483968	0.000874762	0.000291186	0.000593102	0.001661611	0.001040213	0.000421892	0.000773382	0.000201018	0.000812288	0.000751833	0.00055315	0.000291915	0.001201279	0.000554868	0.000268892	0.000495196	0.000477826	0.000795218	0.00121469	0.000810024	0.000838506	0.000263715	0.000558193	0.000632191	0.000521233	0.000153992	0.00031778	0.000710199	0.000880688	0.000673245	0.000488582	0.000307873	0.000878616	0.000261354	0.000216197	0.000564486	0.000423306	0.000454364	0.000777976	0.000349451	0.000904507	0.000500051	0.000277514	0.000624162	5.21E-05	0.000485862	0.000918011	0.000640551	0.001279951	0.000324738	0.001052036	0.000636696	0.000901926	0.000562473	0.000764463	0.000434488	0.000641736	0.000524114	0.000440208	0.000692074	0.000433373	0.000720479	0.000610185	0.000424547	0.000350148	0.000536829	0.000128461	0.000726204	0.000402584	0.000770889	0.00019361	0.000762254	0.001199673	0.000698457	0.000601253	0.000345276	0.000126385	0.000773655	0.000295995	0.000149783	0.00015089	0.000568975	0.000401836	0.00072755	0.000366563	7.17E-05	0.000472912	0.000238284	0.000322817
